date time,headPitch,alertStatus
2020/12/03 13:36:02.413,-0.7269965490959112,false,false,false
2020/12/03 13:36:02.442,-0.7248676952887392,false,false,false
2020/12/03 13:36:02.476,-0.7207303606705935,false,false,false
2020/12/03 13:36:02.542,-0.7137117390632738,false,false,false
2020/12/03 13:36:02.576,-0.7043096676899067,false,false,false
2020/12/03 13:36:02.592,-0.6944040935710584,false,false,false
2020/12/03 13:36:02.642,-0.6831878026239678,false,false,false
2020/12/03 13:36:02.692,-0.6705912094113592,false,false,false
2020/12/03 13:36:02.726,-0.6565906165539122,false,false,false
2020/12/03 13:36:02.759,-0.6408406544928175,false,false,false
2020/12/03 13:36:02.792,-0.6241684902099814,false,false,false
2020/12/03 13:36:02.842,-0.6068094113120607,false,false,false
2020/12/03 13:36:02.909,-0.5895310763311346,false,false,false
2020/12/03 13:36:02.926,-0.573183018281164,false,false,false
2020/12/03 13:36:02.959,-0.5561308223288938,false,false,false
2020/12/03 13:36:02.992,-0.5377529900390069,false,false,false
2020/12/03 13:36:03.059,-0.5198791610539475,false,false,false
2020/12/03 13:36:03.092,-0.5009421244556578,false,false,false
2020/12/03 13:36:03.109,-0.47706276555658805,false,false,false
2020/12/03 13:36:03.176,-0.4566044014548919,false,false,false
2020/12/03 13:36:03.209,-0.43811589136747087,false,false,false
2020/12/03 13:36:03.242,-0.4233227192694489,false,false,false
2020/12/03 13:36:03.292,-0.4117290833548328,false,false,false
2020/12/03 13:36:03.326,-0.39917142687865353,false,false,false
2020/12/03 13:36:03.376,-0.39587880054905966,false,false,false
2020/12/03 13:36:03.408,-0.4025723039750475,false,false,false
2020/12/03 13:36:03.442,-0.40851949500413437,false,false,false
2020/12/03 13:36:03.492,-0.408189281153345,false,false,false
2020/12/03 13:36:03.526,-0.4016121314559114,false,false,false
2020/12/03 13:36:03.609,-0.3919171953380691,false,false,false
2020/12/03 13:36:03.610,-0.37785964027554514,false,false,false
2020/12/03 13:36:03.659,-0.39578325930669706,false,false,false
2020/12/03 13:36:03.692,-0.4431310213437424,false,false,false
2020/12/03 13:36:03.726,-0.4801094617149163,false,false,false
2020/12/03 13:36:03.759,-0.504559802046763,false,false,false
2020/12/03 13:36:03.826,-0.5092749864016513,false,false,false
2020/12/03 13:36:03.892,-0.490359723858892,false,false,false
2020/12/03 13:36:03.893,-0.46384499881486274,false,false,false
2020/12/03 13:36:03.926,-0.4582069657676715,false,false,false
2020/12/03 13:36:03.959,-0.4786809733475251,false,false,false
2020/12/03 13:36:04.026,-0.4974199253868268,false,false,false
2020/12/03 13:36:04.059,-0.5049773776702443,false,false,false
2020/12/03 13:36:04.077,-0.49873674238594023,false,false,false
2020/12/03 13:36:04.142,-0.4766635217154998,false,false,false
2020/12/03 13:36:04.176,-0.4542007790400752,false,false,false
2020/12/03 13:36:04.209,-0.4568856939609463,false,false,false
2020/12/03 13:36:04.259,-0.48807986709756007,false,false,false
2020/12/03 13:36:04.292,-0.5240181787922176,false,false,false
2020/12/03 13:36:04.342,-0.5523257932595608,false,false,false
2020/12/03 13:36:04.376,-0.5530153135289619,false,false,false
2020/12/03 13:36:04.409,-0.5273918673084678,false,false,false
2020/12/03 13:36:04.442,-0.5084933166361255,false,false,false
2020/12/03 13:36:04.492,-0.5080453075713434,false,false,false
2020/12/03 13:36:04.543,-0.5120437172782897,false,false,false
2020/12/03 13:36:04.573,-0.5049986499272592,false,false,false
2020/12/03 13:36:04.608,-0.48424281865028257,false,false,false
2020/12/03 13:36:04.676,-0.45894853247164,false,false,false
2020/12/03 13:36:04.692,-0.42544400330091486,false,false,false
2020/12/03 13:36:04.726,-0.40844600875135106,false,false,false
2020/12/03 13:36:04.792,-0.41840165938090645,false,false,false
2020/12/03 13:36:04.809,-0.4427684345403455,false,false,false
2020/12/03 13:36:04.842,-0.4703654059662239,false,false,false
2020/12/03 13:36:04.892,-0.48302625604740257,false,false,false
2020/12/03 13:36:04.959,-0.47455928294260263,false,false,false
2020/12/03 13:36:04.976,-0.45738837968785295,false,false,false
2020/12/03 13:36:05.026,-0.4567916894732086,false,false,false
2020/12/03 13:36:05.059,-0.46920801931569284,false,false,false
2020/12/03 13:36:05.092,-0.4752577176869454,false,false,false
2020/12/03 13:36:05.126,-0.47223605052607137,false,false,false
2020/12/03 13:36:05.192,-0.461943583121939,false,false,false
2020/12/03 13:36:05.226,-0.4451627106505521,false,false,false
2020/12/03 13:36:05.242,-0.43976003061493113,false,false,false
2020/12/03 13:36:05.309,-0.45146657008681546,false,false,false
2020/12/03 13:36:05.342,-0.47547690895914774,false,false,false
2020/12/03 13:36:05.376,-0.49832531683607756,false,false,false
2020/12/03 13:36:05.426,-0.4720935168660586,false,false,false
2020/12/03 13:36:05.459,-0.4048044089983247,false,false,false
2020/12/03 13:36:05.492,-0.3551958383865449,false,false,false
2020/12/03 13:36:05.542,-0.34794635332832985,false,false,false
2020/12/03 13:36:05.576,-0.36287819144594124,false,false,false
2020/12/03 13:36:05.609,-0.3737116138483297,false,false,false
2020/12/03 13:36:05.642,-0.3647656315315353,false,false,false
2020/12/03 13:36:05.692,-0.3465161249657421,false,false,false
2020/12/03 13:36:05.743,-0.3345354175260418,false,false,false
2020/12/03 13:36:05.776,-0.34222462746505056,false,false,false
2020/12/03 13:36:05.809,-0.36406708029403567,false,false,false
2020/12/03 13:36:05.876,-0.3843482342756027,false,false,false
2020/12/03 13:36:05.909,-0.39487767416767083,false,false,false
2020/12/03 13:36:05.942,-0.40230235796261943,false,false,false
2020/12/03 13:36:05.992,-0.41494857933433177,false,false,false
2020/12/03 13:36:06.026,-0.4318310064745583,false,false,false
2020/12/03 13:36:06.059,-0.4527405650354294,false,false,false
2020/12/03 13:36:06.109,-0.47702271513519284,false,false,false
2020/12/03 13:36:06.143,-0.5039164687385695,false,false,false
2020/12/03 13:36:06.172,-0.5225232802580285,false,false,false
2020/12/03 13:36:06.209,-0.5266797068996306,false,false,false
2020/12/03 13:36:06.257,-0.528725290005509,false,false,false
2020/12/03 13:36:06.287,-0.5308541931614598,false,false,false
2020/12/03 13:36:06.359,-0.5355023018116495,false,false,false
2020/12/03 13:36:06.392,-0.5380026155422356,false,false,false
2020/12/03 13:36:06.409,-0.5402300129948737,false,false,false
2020/12/03 13:36:06.476,-0.5410226174004418,false,false,false
2020/12/03 13:36:06.509,-0.5408397955512333,false,false,false
2020/12/03 13:36:06.526,-0.5393756822427156,false,false,false
2020/12/03 13:36:06.592,-0.5428959396340732,false,false,false
2020/12/03 13:36:06.626,-0.550140042372622,false,false,false
2020/12/03 13:36:06.676,-0.561890006100395,false,false,false
2020/12/03 13:36:06.709,-0.5684365629429243,false,false,false
2020/12/03 13:36:06.742,-0.5744963363906143,false,false,false
2020/12/03 13:36:06.776,-0.5711133259777751,false,false,false
2020/12/03 13:36:06.842,-0.5652557156399014,false,false,false
2020/12/03 13:36:06.876,-0.5629748403672848,false,false,false
2020/12/03 13:36:06.892,-0.5561319793507291,false,false,false
2020/12/03 13:36:06.942,-0.552575619145894,false,false,false
2020/12/03 13:36:06.976,-0.557798626379765,false,false,false
2020/12/03 13:36:07.042,-0.5633242033719665,false,false,false
2020/12/03 13:36:07.076,-0.5679424507871947,false,false,false
2020/12/03 13:36:07.092,-0.5682712312814857,false,false,false
2020/12/03 13:36:07.142,-0.5682044637980547,false,false,false
2020/12/03 13:36:07.176,-0.5779500661264577,false,false,false
2020/12/03 13:36:07.242,-0.5944182095236907,false,false,false
2020/12/03 13:36:07.276,-0.608671737407093,false,false,false
2020/12/03 13:36:07.309,-0.6136215959492977,false,false,false
2020/12/03 13:36:07.342,-0.5987856143196876,false,false,false
2020/12/03 13:36:07.376,-0.5720345578663546,false,false,false
2020/12/03 13:36:07.442,-0.5462971368822487,false,false,false
2020/12/03 13:36:07.459,-0.5287114061023569,false,false,false
2020/12/03 13:36:07.492,-0.5165430943438035,false,false,false
2020/12/03 13:36:07.559,-0.5006751351373671,false,false,false
2020/12/03 13:36:07.592,-0.48259632661615287,false,false,false
2020/12/03 13:36:07.609,-0.4675670121707505,false,false,false
2020/12/03 13:36:07.659,-0.45764688816650123,false,false,false
2020/12/03 13:36:07.709,-0.4536307128801983,false,false,false
2020/12/03 13:36:07.759,-0.4417825728041163,false,false,false
2020/12/03 13:36:07.792,-0.42255887420948174,false,false,false
2020/12/03 13:36:07.826,-0.4088868030094573,false,false,false
2020/12/03 13:36:07.893,-0.3993800152935049,false,false,false
2020/12/03 13:36:07.909,-0.3941613370875265,false,false,false
2020/12/03 13:36:07.959,-0.3929606225503271,false,false,false
2020/12/03 13:36:07.993,-0.3963278440401975,false,false,false
2020/12/03 13:36:08.026,-0.4031759657175633,false,false,false
2020/12/03 13:36:08.059,-0.4073942628538836,false,false,false
2020/12/03 13:36:08.126,-0.4088241788188359,false,false,false
2020/12/03 13:36:08.159,-0.40787675790225975,false,false,false
2020/12/03 13:36:08.192,-0.4066373115640181,false,false,false
2020/12/03 13:36:08.226,-0.4083822118622445,false,false,false
2020/12/03 13:36:08.292,-0.413887790054467,false,false,false
2020/12/03 13:36:08.309,-0.4198933370359417,false,false,false
