1604948064.749675,-0.9723633022947402,false
1604948064.798843,-0.9697496542836702,false
1604948064.828774,-0.9667506398903752,false
1604948064.877195,-0.9656294987250317,false
1604948064.910478,-0.9646794231734962,false
1604948064.943681,-0.9588750098307283,false
1604948065.043987,-0.945946162656836,false
1604948065.045234,-0.9321202180788613,false
1604948065.060828,-0.9225452936235718,false
1604948065.094977,-0.9169521155362343,false
1604948065.1443992,-0.9138863770657439,false
1604948065.1778111,-0.9123375798851845,false
1604948065.22792,-0.9106428801315476,false
1604948065.2611442,-0.9088390280917406,false
1604948065.3125892,-0.9071303367800261,false
1604948065.345619,-0.9063537888938761,false
1604948065.395173,-0.9069180030968033,false
1604948065.397462,-0.9075351241015753,false
1604948065.4642859,-0.9081304163647017,false
1604948065.4975328,-0.9101477982990264,false
1604948065.5309439,-0.9156610079042267,false
1604948065.56357,-0.9256847587585084,false
1604948065.647608,-0.9366656898919661,false
1604948065.6621919,-0.9461111120446856,false
1604948065.69761,-0.952950337312126,false
1604948065.7288408,-0.9531088873503608,false
1604948065.763953,-0.9464906849501243,false
1604948065.8285851,-0.9350293913644565,false
1604948065.8954701,-0.9198736361758818,false
1604948065.912194,-0.9036031784058061,false
1604948065.914277,-0.8891148691265308,false
1604948065.978877,-0.8795475963251174,false
1604948066.044601,-0.8761336548453006,false
1604948066.0611339,-0.879382927736654,false
1604948066.0944219,-0.8891655538446275,false
1604948066.128705,-0.902436891674425,false
1604948066.164455,-0.9157485341460477,false
1604948066.214202,-0.9293637427844447,false
1604948066.248046,-0.9369919473101223,false
1604948066.278786,-0.9349941211112794,false
1604948066.347466,-0.9236424845936851,false
1604948066.3787432,-0.9034542719710826,false
1604948066.428691,-0.8800682159544003,false
1604948066.462356,-0.8596422536441634,false
1604948066.512485,-0.8463372715639184,false
1604948066.514556,-0.8428634254229549,false
1604948066.578761,-0.8504548103769589,false
1604948066.6124458,-0.8692442362892913,false
1604948066.645792,-0.8937343567381743,false
1604948066.697338,-0.915135748076566,false
1604948066.7287211,-0.9214214853633408,false
1604948066.764456,-0.9097382488397593,false
1604948066.8125448,-0.8907811954995934,false
1604948066.848494,-0.8733485735739102,false
1604948066.880526,-0.860211990514991,false
1604948066.914573,-0.8534929642406419,false
1604948066.99775,-0.8546552194938623,false
1604948067.00156,-0.8641910084032206,false
1604948067.044444,-0.881651252521,false
1604948067.1113992,-0.903039776724527,false
1604948067.112889,-0.9230898881227906,false
1604948067.144363,-0.9337770665418994,false
1604948067.2142081,-0.9306551885294686,false
1604948067.245469,-0.9179778879530316,false
1604948067.280936,-0.89822677932069,false
1604948067.3124108,-0.8728726426845157,false
1604948067.3501391,-0.8480466079094309,false
1604948067.4123821,-0.8330707825555713,false
1604948067.431199,-0.833857680508901,false
1604948067.497428,-0.8506621171020311,false
1604948067.530839,-0.8776509781899681,false
1604948067.566591,-0.9043097669752603,false
1604948067.599853,-0.9210677477390383,false
1604948067.6477308,-0.919358512503744,false
1604948067.697429,-0.901558956535031,false
1604948067.72876,-0.8765947705222924,false
1604948067.764358,-0.8517001615885633,false
1604948067.797697,-0.8339260901824974,false
1604948067.84797,-0.8276803392094891,false
1604948067.88128,-0.8326436371618747,false
1604948067.914672,-0.8472736654184105,false
1604948067.9477792,-0.871622952780431,false
1604948068.044266,-0.9011298784347156,false
1604948068.045296,-0.9220103795985078,false
1604948068.07799,-0.9271243765494112,false
1604948068.127872,-0.9196406994903986,false
1604948068.162173,-0.9003672271265096,false
1604948068.195363,-0.8771140398972093,false
1604948068.245667,-0.8539337285290366,false
1604948068.266619,-0.8285723024211298,false
1604948068.31264,-0.8048973060332089,false
1604948068.348453,-0.7845043472034555,false
1604948068.4287229,-0.766484715759091,false
1604948068.4310188,-0.7510696068545911,false
1604948068.480123,-0.7384936482217792,false
1604948068.513895,-0.7319216459925474,false
1604948068.547914,-0.7308724915800222,false
1604948068.611635,-0.730703795632188,false
1604948068.695445,-0.7342490833093297,false
1604948068.697577,-0.7447771811628323,false
1604948068.712408,-0.7601398670256478,false
1604948068.764343,-0.7731375623700564,false
1604948068.798151,-0.7823799170775808,false
1604948068.828885,-0.7895766655920384,false
1604948068.878911,-0.7974673202933314,false
1604948068.945564,-0.8038795857296244,false
1604948068.947641,-0.8093067396245022,false
1604948068.98135,-0.8174389989037948,false
1604948069.044323,-0.8255870148249737,false
1604948069.0779881,-0.8277735462097908,false
1604948069.112277,-0.8235972958271649,false
1604948069.1621451,-0.812896525841588,false
1604948069.197926,-0.7973540902715267,false
1604948069.246,-0.7807698420692024,false
1604948069.278998,-0.7657118584184864,false
1604948069.31474,-0.7531294482384419,false
1604948069.3478642,-0.7418452064373253,false
1604948069.381201,-0.7355714457530033,false
1604948069.447719,-0.7340703921193066,false
1604948069.4790912,-0.7321908910431605,false
1604948069.5444689,-0.7189597529652392,false
1604948069.5612102,-0.684955374239199,false
1604948069.577805,-0.6463767746883583,false
1604948069.6110392,-0.6204352715068692,false
1604948069.677487,-0.6113331763098613,false
1604948069.71135,-0.6141029627914046,false
1604948069.761368,-0.6194903587005091,false
1604948069.7955709,-0.624670058419588,false
